CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0001 +7.52499e-04 -3.64794e-03 +2.10791e-03 +6.18826e+02 -2.11763e+03 +2.19962e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +3.63273e-04 +2.71518e-04 +3.69505e-04 +7.61329e+02 -1.77850e+03 +2.19971e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -6.59823e-05 -4.11060e-05 +3.36215e-05 +6.29990e+02 -2.13217e+03 +2.19961e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.63618e-06 -8.68344e-05 +2.68893e-05 +6.53625e+02 -2.24109e+03 +2.19957e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.76134e-06 +2.02080e-05 +1.27601e-04 +2.71550e+02 -1.82548e+03 +2.19973e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.15650e-04 +1.60353e-04 +2.05040e-04 +7.28577e+02 -1.56523e+03 +2.19977e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.77333e-03 -5.00962e-03 +5.75463e-03 +6.65956e+02 -1.99984e+03 +2.19965e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.47796e-04 +1.36799e-04 +2.68427e-04 +6.53823e+02 -2.03339e+03 +2.19964e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.04034e-03 -1.18333e-03 +9.05410e-04 +7.72330e+02 -2.11087e+03 +2.19960e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +5.57285e-03 -1.57097e-02 +8.88992e-03 +6.94042e+02 -2.16025e+03 +2.19960e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.17781e-03 -2.73222e-03 +3.78280e-03 +6.62334e+02 -2.05029e+03 +2.19964e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -4.25695e-05 +3.33266e-05 +5.24677e-05 +5.77769e+02 -2.16440e+03 +2.19961e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -2.53668e-05 +5.93257e-05 +2.68827e-04 +5.34593e+02 -1.78024e+03 +2.19973e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +4.48670e-02 -1.10981e-01 +5.10974e-02 +7.52129e+02 -2.24649e+03 +2.19956e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +9.33739e-05 -1.70511e-03 +1.04838e-03 +6.52190e+02 -2.09288e+03 +2.19962e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -3.40191e-04 -4.12695e-04 +4.23951e-04 +3.72473e+02 -1.91349e+03 +2.19970e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.15086e-02 -3.77272e-02 +1.96120e-02 +6.81610e+02 -2.19360e+03 +2.19959e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.61452e-04 -3.65391e-03 +2.84502e-03 +6.16721e+02 -2.10328e+03 +2.19962e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +7.53859e-03 -2.51779e-02 +9.04427e-03 +7.19847e+02 -2.31637e+03 +2.19954e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +4.88696e-03 -1.72570e-02 +1.07049e-02 +6.50995e+02 -2.11954e+03 +2.19961e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +4.43648e-02 -1.31028e-01 +8.58908e-02 +6.60144e+02 -2.08901e+03 +2.19962e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +3.44649e-02 -8.46971e-02 +6.11923e-02 +2.57533e+02 +5.25465e+03 +2.19783e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0006 +2.02197e+00 -5.69103e+00 +3.76924e+00 +7.61734e+02 -1.41481e+03 +2.19980e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0006 +1.50652e+00 -3.41081e+00 +2.14147e+00 +2.12889e+03 -1.97095e+03 +2.19934e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0005 +2.52775e-01 -8.41030e-01 +3.09698e-01 +1.89153e+03 -7.51974e+03 +2.19528e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0005 +2.64604e-01 -5.69350e-01 +3.64660e-01 +2.37438e+03 -1.01004e+03 +2.19948e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -8.60832e-04 -1.34602e-03 +7.74252e-03 -1.44490e+02 -5.45620e+03 +2.19766e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0013 +8.18403e-02 +5.40366e-02 +3.17978e-01 -3.01589e+03 +1.60301e+04 +2.17913e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0013 -4.26180e-03 +3.16275e-01 +6.93236e-01 -3.35654e+04 -4.71519e+04 +1.93719e+03 00000029 0703 +4.00452e+01 +68.225 +057.924
0001 -3.27426e-04 +7.54396e-04 +1.04025e-03 +1.41886e+03 +1.93646e+02 +2.19984e+03 00000030 0703 +5.10126e+01 +08.586 -049.175
0001 -3.39114e-04 +6.96304e-04 +1.75836e-03 -1.01722e+04 -1.03393e+04 +2.18350e+03 00000031 0703 +2.87844e+01 +46.153 +011.290
0001 +3.79434e-03 +8.76385e-03 +9.59041e-03 +7.71950e+02 -2.10827e+03 +2.19960e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0001 +2.05796e-02 +4.85461e-02 +5.26949e-02 +7.71721e+02 -2.10805e+03 +2.19960e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0003 +3.67016e-02 +6.57867e-02 +6.93385e-02 +7.74680e+02 -2.10932e+03 +2.19960e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0005 +1.34062e+00 +4.07437e+00 +4.92548e+00 +8.32018e+02 -1.39207e+03 +2.19979e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0006 +5.18098e-01 +1.47575e+00 +1.57178e+00 +2.34564e+03 -4.90653e+01 +2.19957e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0001 +2.93002e-04 +4.83642e-03 +3.58213e-03 -4.81840e+02 +1.03858e+03 +2.19990e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0001 +3.56092e-05 +5.12094e-06 +4.89462e-05 +3.81418e+02 -5.38864e+02 +2.19997e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0005 +3.80064e-01 +1.69720e+00 +2.27778e+00 -7.32922e+02 -1.70253e+03 +2.19973e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0006 +7.90345e-01 +2.03069e+00 +2.61600e+00 +4.42678e+02 -2.01954e+03 +2.19966e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0006 +6.97998e-01 +6.17043e+00 +5.80639e+00 -2.46498e+03 +2.52925e+03 +2.19902e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
0006 +8.92996e-01 +3.75252e+00 +3.76291e+00 +2.22235e+02 +1.06981e+03 +2.19991e+03 00000032 0703 +4.04167e+02 +42.508 +075.493
