Tabla para CorsikaId 1:
       CorsikaId            px            py        pz             x              y            z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
283            1 -6.213310e-05  3.865560e-04  0.000114    5418.12000  -12946.100000   2184.55000         73     703   1493.5100     81.854  113.344
284            1 -6.494210e-05  3.521700e-04  0.000098    5414.59000  -12939.600000   2184.56000         73     703   1493.5100     81.854  113.344
285            1 -2.491520e-04  1.089620e-03  0.000217    5402.72000  -12905.800000   2184.64000         73     703   1493.5100     81.854  113.344
286            1  3.481050e-05  1.820150e-04  0.000100    5420.04000  -12944.900000   2184.55000         73     703   1493.5100     81.854  113.344
288            1 -5.164470e-03  1.570630e-02  0.003698    5742.95000  -13526.000000   2183.06000         73     703   1493.5100     81.854  113.344
289            1 -8.888930e-05  6.124350e-05  0.000110    6080.01000  -15533.000000   2178.17000         73     703   1493.5100     81.854  113.344
290            1 -1.967950e-03  5.200540e-03  0.001574    6099.00000  -14770.600000   2179.97000         73     703   1493.5100     81.854  113.344
291            1 -1.129840e-02  2.270370e-02  0.006565    5715.52000  -14102.400000   2181.84000         73     703   1493.5100     81.854  113.344
294            1 -1.259280e-03  2.242820e-03  0.000878    5654.13000  -13812.400000   2182.53000         73     703   1493.5100     81.854  113.344
296            1 -9.580000e-02  2.362050e-01  0.058595    5726.92000  -13906.700000   2182.26000         73     703   1493.5100     81.854  113.344
297            1 -4.317520e-03  1.316330e-02  0.001872    5435.67000  -12940.700000   2184.54000         73     703   1493.5100     81.854  113.344
298            1 -4.894120e-06  3.301890e-04  0.000488    5698.23000  -13665.000000   2182.80000         73     703   1493.5100     81.854  113.344
299            1 -7.459470e-05  1.820390e-05  0.000150    5693.50000  -13845.200000   2182.42000         73     703   1493.5100     81.854  113.344
300            1 -2.103030e-03  9.801960e-03  0.002783    5578.44000  -13247.700000   2183.79000         73     703   1493.5100     81.854  113.344
301            1  1.886060e-04  2.624360e-04  0.000533    5981.35000  -14159.000000   2181.47000         73     703   1493.5100     81.854  113.344
302            1 -1.433020e-04  3.337590e-04  0.000637    5884.83000  -14171.400000   2181.53000         73     703   1493.5100     81.854  113.344
303            1  2.466750e-04 -4.423650e-05  0.000054    5673.60000  -13257.200000   2183.69000         73     703   1493.5100     81.854  113.344
304            1  1.138980e-04  1.654880e-04  0.000340    5723.56000  -13203.800000   2183.75000         73     703   1493.5100     81.854  113.344
305            1  2.261440e-03 -2.000980e-04  0.001104    -122.14000     452.298000   2199.98000         74     703    979.8540     80.536   -3.074
306            1  2.229340e-03 -2.276370e-04  0.001456    -191.94700     455.462000   2199.98000         74     703    979.8540     80.536   -3.074
307            1  2.459410e-03 -3.231780e-04  0.001995    -216.88700     464.612000   2199.98000         74     703    979.8540     80.536   -3.074
308            1  9.652130e-05 -6.475110e-06  0.000076    -214.70100     466.897000   2199.98000         74     703    979.8540     80.536   -3.074
309            1  1.053250e-03  9.756980e-05  0.000788    -213.42900     471.457000   2199.98000         74     703    979.8540     80.536   -3.074
311            1  2.404940e-02 -1.611060e-03  0.003714     858.42800     390.480000   2199.93000         74     703    979.8540     80.536   -3.074
312            1  1.154630e-03 -1.439990e-03  0.000427    -188.48500     129.208000   2200.00000         74     703    979.8540     80.536   -3.074
313            1  4.916600e-04 -8.434970e-04  0.000325     712.13000     411.309000   2199.95000         74     703    979.8540     80.536   -3.074
314            1 -1.444790e-04 -1.117090e-04  0.000256     723.57100     432.767000   2199.94000         74     703    979.8540     80.536   -3.074
316            1  3.812320e-04  1.356280e-04  0.000695     449.83400     449.583000   2199.97000         74     703    979.8540     80.536   -3.074
317            1  4.536820e-04 -4.983200e-04  0.000255     632.21000     378.019000   2199.96000         74     703    979.8540     80.536   -3.074
318            1 -9.598670e-05 -4.020640e-05  0.000124      71.15030     376.613000   2199.99000         74     703    979.8540     80.536   -3.074
