Tabla para CorsikaId 5:
        CorsikaId         px         py          pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
2986            5  -0.064406   0.563519    0.611202   -197.971000  -2924.260000  2199.33        239     703   1764.0100     52.949   94.949
2989            5  -0.870077   4.087150    2.846870  -2565.370000   2490.600000  2199.00        239     703   1764.0100     52.949   94.949
3033            5  -0.047174   0.262750    0.217153   -618.893000   2232.530000  2199.58        239     703   1764.0100     52.949   94.949
3034            5  -0.655966   7.022750    5.971110    185.626000  -2048.890000  2199.67        239     703   1764.0100     52.949   94.949
3035            5  -3.651470  39.128500   29.924900   -196.815000   -435.962000  2199.98        239     703   1764.0100     52.949   94.949
3037            5  -0.467529   3.422850    2.509570   -790.534000    301.710000  2199.94        239     703   1764.0100     52.949   94.949
3039            5   0.044562   2.606120    2.943460   1096.550000  -4795.120000  2198.10        239     703   1764.0100     52.949   94.949
3042            5  -0.902121   5.133360    4.122600  -1428.870000   -493.416000  2199.82        239     703   1764.0100     52.949   94.949
3044            5  -0.482285   3.178180    2.570090   -552.186000   -894.488000  2199.91        239     703   1764.0100     52.949   94.949
3048            5  -0.589552   6.186150    4.950850    -35.723500   -781.930000  2199.95        239     703   1764.0100     52.949   94.949
3050            5  -1.903670  17.496900   13.274400   -313.130000   -320.538000  2199.98        239     703   1764.0100     52.949   94.949
3052            5  -0.467926   2.196570    2.239800   -707.027000  -3658.890000  2198.91        239     703   1764.0100     52.949   94.949
3057            5  -2.306570  25.529500   19.637000      1.379040   -433.234000  2199.99        239     703   1764.0100     52.949   94.949
3066            5  -1.509520   3.109060    3.932730  -1599.610000   1014.390000  2199.72        241     703    537.4520     37.762  113.101
3067            5  -2.422790   4.364190    7.092740   -413.055000  -2440.190000  2199.52        241     703    537.4520     37.762  113.101
3096            5  -0.862686   1.935650    2.600990   -455.245000    177.290000  2199.98        241     703    537.4520     37.762  113.101
3098            5  -7.288460  14.821100   20.749400   -672.189000   -185.432000  2199.96        241     703    537.4520     37.762  113.101
3101            5  -0.853439   1.828630    3.123500    610.170000  -2650.480000  2199.42        241     703    537.4520     37.762  113.101
3116            5  -0.293149   1.133540    3.257790   -713.577000   -642.035000  2199.93        248     703    520.1540     21.333   95.729
3117            5  -1.203950   2.737390    8.661800  -1003.960000   -956.937000  2199.85        248     703    520.1540     21.333   95.729
3131            5   0.089182   1.520790    4.080440   1464.860000   -325.347000  2199.82        248     703    520.1540     21.333   95.729
3142            5  -0.207189   3.350020   11.191100    769.061000  -1718.670000  2199.72        248     703    520.1540     21.333   95.729
3145            5   0.085966   0.439671    1.210180   1087.720000    -47.198200  2199.91        248     703    520.1540     21.333   95.729
3146            5   0.377518   0.702797    3.214520   1323.580000   -867.602000  2199.80        248     703    520.1540     21.333   95.729
3164            5  -0.525425   2.977510    8.374360   -451.877000   -615.592000  2199.95        248     703    520.1540     21.333   95.729
3165            5  -0.543230   0.638581    0.904313  -3989.030000   1995.290000  2198.44        248     703    520.1540     21.333   95.729
3251            5   0.954713  -0.900666    1.389460    882.953000   -289.629000  2199.93        249     703    878.6170     37.665  -43.942
3265            5  11.139900 -11.050500   19.865000    133.061000   -474.950000  2199.98        249     703    878.6170     37.665  -43.942
3267            5   0.441993  -0.536452    0.987056   -813.097000    395.933000  2199.94        249     703    878.6170     37.665  -43.942
3269            5   2.910420  -2.916500    5.285560     50.043300   -287.931000  2199.99        249     703    878.6170     37.665  -43.942
3295            5   0.335232  -0.388638    0.700505  -1165.200000    595.361000  2199.87        249     703    878.6170     37.665  -43.942
3298            5   1.459810  -1.396370    2.467160    256.147000   -205.708000  2199.99        249     703    878.6170     37.665  -43.942
3302            5   4.445270  -3.625850    6.538110   1401.160000   -280.579000  2199.84        249     703    878.6170     37.665  -43.942
3307            5   4.740710  -4.499180    8.331660    227.175000   -118.674000  2199.99        249     703    878.6170     37.665  -43.942
3308            5   5.419580  -5.411680   10.113000   -201.235000     29.641300  2200.00        249     703    878.6170     37.665  -43.942
3324            5   2.376740  -2.471230    4.337760    -80.131300   -518.217000  2199.98        249     703    878.6170     37.665  -43.942
3325            5  16.229800 -16.079200   28.596800    228.764000   -518.052000  2199.97        249     703    878.6170     37.665  -43.942
3326            5   1.582440  -1.109230    2.603830    739.981000   1571.100000  2199.76        249     703    878.6170     37.665  -43.942
3346            5  -2.096520  -2.154240    1.785050   4249.610000  -2834.160000  2197.95        251     703    236.6750     62.574 -142.970
3371            5  -4.205370   0.251527    3.225260   5335.160000  -3398.770000  2196.86        254     703    305.2630     57.273  171.495
3372            5  -4.299370   0.605455    3.187450   6727.880000  -2138.340000  2196.09        254     703    305.2630     57.273  171.495
3378            5  -1.253150  -0.006712    0.912005   5919.190000  -4924.140000  2195.35        254     703    305.2630     57.273  171.495
