Tabla para CorsikaId 6:
        CorsikaId         px         py         pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
3498            6  -1.437100  -3.482240   8.641270   -291.735000    172.426000  2199.99        264     703   1076.0000     24.359 -110.059
3500            6   0.065799  -0.329247   0.761015   4134.940000  -1335.120000  2198.52        264     703   1076.0000     24.359 -110.059
3503            6  -0.290147  -0.489274   1.469660   -602.789000    484.855000  2199.95        264     703   1076.0000     24.359 -110.059
3504            6  -0.420359  -0.874526   2.582610   -278.395000    801.801000  2199.94        264     703   1076.0000     24.359 -110.059
3565            6  -2.749410  -6.595420  15.999100   -278.576000    -12.000500  2199.99        264     703   1076.0000     24.359 -110.059
3567            6  -0.765439  -2.526750   5.631810    482.297000   -492.649000  2199.96        264     703   1076.0000     24.359 -110.059
3574            6  -0.055795  -0.029591   0.322750    209.506000    650.606000  2199.96        264     703   1076.0000     24.359 -110.059
3669            6  -0.325784  -1.054620   2.430840    193.747000   -411.311000  2199.98        264     703   1076.0000     24.359 -110.059
3670            6  -0.447391  -1.290660   3.441240    170.761000     35.585400  2200.00        264     703   1076.0000     24.359 -110.059
3672            6  -0.061935  -0.092880   0.305588  -1193.230000   2603.680000  2199.36        264     703   1076.0000     24.359 -110.059
3686            6  -1.626660  -3.482310   7.656850   -251.526000   -332.394000  2199.99        264     703   1076.0000     24.359 -110.059
3745            6  -0.199709  -2.087470   5.546510   1047.150000    158.263000  2199.91        264     703   1076.0000     24.359 -110.059
3747            6  -0.476310  -1.604140   3.614150    116.746000   -425.070000  2199.98        264     703   1076.0000     24.359 -110.059
3760            6   1.732370   0.515218   2.071140  -1180.330000   -197.805000  2199.89        269     703    645.2840     43.490   14.776
3763            6   3.104790   1.024580   3.740630   -969.170000    153.921000  2199.92        269     703    645.2840     43.490   14.776
3765            6   9.311560   2.377220  10.427300   -464.129000   -376.136000  2199.97        269     703    645.2840     43.490   14.776
3853            6   3.564400   1.041990   3.890460    -31.549200    222.736000  2200.00        269     703    645.2840     43.490   14.776
3856            6   0.478452   0.005003   0.688449  -2581.070000  -2527.170000  2198.98        269     703    645.2840     43.490   14.776
3869            6   4.371870   1.174160   4.783940   -205.955000   -221.929000  2199.99        269     703    645.2840     43.490   14.776
3874            6   2.427100   0.703882   2.254130   1410.950000    192.687000  2199.84        269     703    645.2840     43.490   14.776
3878            6   0.264569   0.111092   0.311074     57.047100    642.516000  2199.97        269     703    645.2840     43.490   14.776
3947            6  -0.639370   4.686500   5.397070    824.435000   -727.944000  2199.91        283     703    218.5810     39.831  104.002
3952            6  -0.158827   0.286107   0.551218   -699.319000  -3706.520000  2198.88        283     703    218.5810     39.831  104.002
